Address Region,Address SD,Address SGG,Country,Customer ID,Customer Name,Customer Segment,Delivery Date,Delivery Mode,Order ID,Order Timestamp,Product Category,Product ID,Product Manufacturer,Product Name,Product Sub-Category,Returned,Row ID,Discount,Profit,Quantity,Sales
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,가구,FUR-CH-10003968,Novimex,Novimex Turbo Task Chair,의자,Yes,58,0.1,7763.508480000,5,349357.8816
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,가구,FUR-CH-10003968,Novimex,Novimex Turbo Task Chair,의자,Yes,58,0.1,7763.508480000,5,349357.8816
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,가구,FUR-CH-10003968,Novimex,Novimex Turbo Task Chair,의자,Yes,58,0.1,7763.508480000,5,349357.8816
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,가구,FUR-CH-10003968,Novimex,Novimex Turbo Task Chair,의자,Yes,58,0.1,7763.508480000,5,349357.8816
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-PA-10000587,Array,"Array Parchment Paper, Assorted Colors",종이류,Yes,59,0,7644.069888,2,15925.1456
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,전자제품,TEC-AC-10002167,Imation,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,컴퓨터소품,Yes,60,0,3609.408,2,32812.8
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-BI-10001460,Other,Plastic Binding Combs,바인더,Yes,61,0.2,17896.10112,4,53025.4848
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
수도권,경기도,의왕시,대한민국,TB-21055,한민아,개인고객,2019-06-18,특급 배송,CA-2019-111682,2019-06-17 오후 10:36:39,사무용품,OFF-AR-10001868,Prang,Prang Dustless Chalk Sticks,필기구,Yes,62,0,918.7584,1,1837.5168
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,사무용품,OFF-AR-10004930,Other,Turquoise Lead Holder with Pocket Clip,필기구,Yes,90,0,7254.91008,3,21984.576
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,사무용품,OFF-AR-10004930,Other,Turquoise Lead Holder with Pocket Clip,필기구,Yes,90,0,7254.91008,3,21984.576
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,사무용품,OFF-AR-10004930,Other,Turquoise Lead Holder with Pocket Clip,필기구,Yes,90,0,7254.91008,3,21984.576
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,전자제품,TEC-PH-10004093,Panasonic,Panasonic Kx-TS550,전화기,Yes,91,0.2,9054.364032,2,80483.23584
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,전자제품,TEC-PH-10004093,Panasonic,Panasonic Kx-TS550,전화기,Yes,91,0.2,9054.364032,2,80483.23584
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,전자제품,TEC-PH-10004093,Panasonic,Panasonic Kx-TS550,전화기,Yes,91,0.2,9054.364032,2,80483.23584
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,사무용품,OFF-PA-10000304,Xerox,Xerox 1995,종이류,Yes,92,0,3402.031104,1,7087.5648
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,사무용품,OFF-PA-10000304,Xerox,Xerox 1995,종이류,Yes,92,0,3402.031104,1,7087.5648
층청,대전광역시,서구,대한민국,JS-15685,송예경,기업고객,2019-09-22,표준 배송,CA-2019-109806,2019-09-17 오전 10:59:25,사무용품,OFF-PA-10000304,Xerox,Xerox 1995,종이류,Yes,92,0,3402.031104,1,7087.5648
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001804,Xerox,Xerox 195,종이류,Yes,134,0,10521.096192,3,21918.9504
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-PA-10001736,Xerox,Xerox 1880,종이류,Yes,135,0,18218.541568,1,38762.8544
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-AR-10001149,Sanford,"Sanford Colorific Colored Pencils, 12/Box",필기구,Yes,136,0,3780.03456,4,12600.1152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-FA-10002988,Other,Ideal Clamps,집게류,Yes,137,0,2154.488448,2,4396.9152
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-BI-10004781,GBC,GBC Wire Binding Strips,바인더,Yes,138,0.2,29161.391616,3,83318.26176
수도권,인천광역시,부평구,대한민국,LC-16885,오혜영,개인고객,2019-10-19,표준 배송,CA-2019-145583,2019-10-13 오후 5:17:47,사무용품,OFF-SU-10001218,Fiskars,Fiskars Softgrip Scissors,문구류,Yes,139,0,20175.934464,6,72056.9088
